,GRID_ID,geometry,idle_count,idle_time_count,pickup_count,dropoff_count,violations,parks,rest_indian,rest_cheap,hotel,Bangladesh,rs_count
548,CQ-15,"POLYGON ((-73.8124321918595 40.85556049302577, -73.81230621235545 40.85416407690388, -73.8128997888421 40.85494857609813, -73.8124321918595 40.85556049302577))",0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0
549,CX-57,"POLYGON ((-73.7754320815 40.67969485529325, -73.77859534630213 40.67970098560873, -73.78017010439369 40.68178958838241, -73.77858149722914 40.68387212466966, -73.77541803456352 40.6838659939739, -73.77384337649403 40.68177732737034, -73.7754320815 40.67969485529325))",0.747159090909,233.981534091,0.244318181818,2.60227272727,1.0,0.0,0,7,0,0,0.0
550,AT-70,"POLYGON ((-74.04111413487192 40.62568148536691, -74.04166364302006 40.62568128754226, -74.041642077335 40.62600935770315, -74.04156624735478 40.62674359436956, -74.04142918736115 40.62807066520418, -74.04141650469273 40.62814996054065, -74.04130293506667 40.62886001348852, -74.04127701571701 40.62902206051147, -74.04109062147882 40.62972570058871, -74.04110307529255 40.62981874052628, -74.0411036998203 40.62983552053736, -74.03953501263905 40.62776762894792, -74.04111413487192 40.62568148536691))",0.2578125,61.0770833333,0.140625,0.8671875,0.0,0.0,0,0,0,0,0.0
551,BS-62,"POLYGON ((-73.9225510272376 40.65694655228517, -73.92571322211759 40.65694863804426, -73.9272920470105 40.65903522937578, -73.92570857698905 40.66111980025235, -73.92254618437822 40.66111771436381, -73.92096745864802 40.65903105772757, -73.9225510272376 40.65694655228517))",3.53150684932,733.521141553,5.42191780822,18.4082191781,2.0,1.0,0,17,1,0,0.0
552,CM-32,"POLYGON ((-73.8273614696147 40.78197725245033, -73.83052959838224 40.78198195499853, -73.83210840430287 40.78406981697471, -73.83051898155739 40.78615304057692, -73.82735065431689 40.78614833773713, -73.8257719489643 40.7840604115877, -73.8273614696147 40.78197725245033))",3.15235457064,484.416805171,0.182825484765,1.79501385042,0.0,0.0,0,5,1,0,0.0
553,CE-62,"POLYGON ((-73.86563155486222 40.65689414273498, -73.86879374484782 40.65689779332297, -73.87037078783065 40.65898516551614, -73.86878554057086 40.66106895237631, -73.86562315285532 40.6610653015618, -73.86404620925786 40.65897786411262, -73.86563155486222 40.65689414273498))",0.267676767677,75.0785353535,0.318181818182,1.0,0.0,0.0,0,0,0,0,0.0
554,CZ-54,"POLYGON ((-73.76589836334559 40.69218934878462, -73.76906221980963 40.69219574118097, -73.7706369743741 40.69428447099966, -73.76904777172464 40.69636687257304, -73.76588371732315 40.69636047978013, -73.76430906263641 40.69427168580862, -73.76589836334559 40.69218934878462))",0.0979228486647,25.8564787339,0.0919881305638,2.95548961424,0.0,0.0,0,4,0,0,0.0
555,CF-85,"POLYGON ((-73.8621459232016 40.56704594890445, -73.86226388500072 40.56697404922154, -73.86239006814809 40.56688989320007, -73.8625528606201 40.56681001242426, -73.86265927718299 40.56680029696069, -73.86283290720643 40.56681866804433, -73.86286892259533 40.56683057187637, -73.86267372820042 40.56651956620033, -73.86267608094128 40.566513014083, -73.86268391213758 40.56650565624041, -73.86269356683182 40.56650219265119, -73.86270424215051 40.56650199739013, -73.86271410889417 40.56650509888844, -73.86277353282955 40.56657186196382, -73.86295920561608 40.56681598213651, -73.86300482910671 40.56687595756835, -73.86319883625457 40.56697222089449, -73.86335482561411 40.56701963015578, -73.86342360972388 40.56703174389038, -73.86349306402059 40.56703431190272, -73.86355862708604 40.56702719459528, -73.86373039922722 40.56697901323368, -73.8638763988717 40.56693428521177, -73.86402791860913 40.56688561112969, -73.86449981107442 40.56672407405706, -73.86459949120824 40.56669299737502, -73.86463417509785 40.56668387840045, -73.8642329715252 40.56721192447108, -73.86180921972913 40.56720903414107, -73.86202965622546 40.56710844090408, -73.8621459232016 40.56704594890445))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
556,BX-25,"POLYGON ((-73.89859680771045 40.81334510580567, -73.90176643339314 40.81334784995254, -73.90334821706666 40.81543472441651, -73.90176027644453 40.81751891996395, -73.89859045210073 40.81751617564694, -73.89700876815087 40.81542923595359, -73.89859680771045 40.81334510580567))",7.77260273973,1630.60570776,7.45205479452,23.6301369863,0.0,1.0,0,24,0,0,0.0
557,CD-16,"MULTIPOLYGON (((-73.87359774811242 40.85176996619842, -73.87364036587897 40.85148249440393, -73.8747500536157 40.8529467789831, -73.87448548006059 40.85329358697248, -73.87416698061867 40.85285180233372, -73.87382716167006 40.8522256539248, -73.87374433048909 40.8521320354738, -73.87362937980879 40.85203228274746, -73.87362945706722 40.85199161840077, -73.87363227125546 40.85192046007884, -73.87363772610225 40.85186760355297, -73.87359774811242 40.85176996619842)), ((-73.86999686337613 40.85085599498081, -73.87310530903865 40.85085945608845, -73.87310573074187 40.8508681078802, -73.87317917592451 40.85103111204634, -73.87333989332302 40.85113820678695, -73.87340665363821 40.85129102159221, -73.87323829918233 40.85167268691909, -73.87327818091848 40.85185601964786, -73.87321097389801 40.85193740704084, -73.87318372605419 40.85216139616238, -73.87324395527966 40.85222255895535, -73.87332438021119 40.85224301282776, -73.87342492815618 40.85225839644073, -73.87356562034057 40.85231964731912, -73.87378625380769 40.85265591839338, -73.87398218726965 40.85300361450435, -73.87435071282478 40.85347024076688, -73.87316032090538 40.8550305666363, -73.86998871062525 40.85502703606597, -73.86840703150749 40.85293971806075, -73.86999686337613 40.85085599498081)))",0.582872928177,129.303176796,1.23756906077,6.26519337017,1.0,0.0,0,13,0,0,0.0
558,BK-48,"POLYGON ((-73.96046277159091 40.71536193640826, -73.96362773895891 40.71536297985244, -73.96520913439323 40.71744903556355, -73.96362546261943 40.71953411281193, -73.96046029717363 40.71953306930303, -73.95887900180775 40.71744694861054, -73.96046277159091 40.71536193640826))",3.19726027397,263.738447489,498.852054795,456.769863014,1.0,0.0,0,13,9,0,1.0
559,CD-66,"MULTIPOLYGON (((-73.87331993077576 40.6440088248823, -73.87327031239576 40.6439032140694, -73.87309815630208 40.64393468377376, -73.87297320672124 40.6438392312824, -73.87275635779 40.64324896511729, -73.87194880166813 40.64239408476066, -73.87191452966583 40.64230220656999, -73.87356470022596 40.64230403271773, -73.87514154730967 40.64439134311561, -73.87377549115067 40.64618763624564, -73.87375708933645 40.64616014289965, -73.87367285023647 40.64606797954868, -73.8736026539231 40.64596662916743, -73.87352462472519 40.64587122886143, -73.87345352840768 40.64575281436478, -73.87342337124105 40.64565070375766, -73.87335740295798 40.64559447567305, -73.87330677999182 40.6455826798501, -73.87318593282573 40.64544501310187, -73.87331378260639 40.64522208916812, -73.87335638177275 40.64511471498297, -73.87339074852142 40.6450056423442, -73.87341676870142 40.64489523674428, -73.87343435297944 40.64478387000461, -73.87344344512667 40.6446719139817, -73.8734440137335 40.64455974505966, -73.8734360557645 40.64444773965228, -73.87341959892538 40.64433627240418, -73.87339469929428 40.64422571798929, -73.87336143896548 40.64411644660593, -73.87331993077576 40.6440088248823)), ((-73.8703950995064 40.64647167887924, -73.8688183515245 40.64438430405351, -73.86980895819377 40.6430818534086, -73.86991239355935 40.64327820275176, -73.87001708320643 40.64407137232522, -73.87061492420303 40.64485674170389, -73.87119172910158 40.6453053559803, -73.87157174214266 40.64541496170605, -73.87198476693037 40.6454458714548, -73.872122027335 40.64542370390227, -73.87257043073346 40.6455756121858, -73.87320786821101 40.6464748143555, -73.8703950995064 40.64647167887924)))",1.0,573.458333333,0.0,0.0,0.0,0.0,0,1,0,0,0.0
560,BO-17,"POLYGON ((-73.94135920618926 40.84465776596507, -73.94453032455195 40.84465933448495, -73.9461141948497 40.84674561170698, -73.94452684626261 40.84883038449107, -73.94135552905144 40.84882881587395, -73.93977175840183 40.84674247456955, -73.94135920618926 40.84465776596507))",1.82191780822,317.294109589,7.32602739726,56.2438356164,0.0,0.0,0,30,1,0,0.0
561,CH-6,"POLYGON ((-73.85087488819502 40.89254324289312, -73.85404828738838 40.89254729887271, -73.85563045805762 40.89463479872894, -73.85403912872995 40.89671830776548, -73.85086553040244 40.89671425153453, -73.84928346010354 40.89462668651787, -73.85087488819502 40.89254324289312))",1.15909090909,454.008285985,0.201704545455,2.53125,0.0,0.0,0,17,0,0,0.0
562,CQ-40,"POLYGON ((-73.80844870481424 40.74857844677448, -73.81161524320189 40.74858366930928, -73.81319266474429 40.75067180089095, -73.81160344736679 40.75275477377138, -73.80843671070551 40.7527495509127, -73.80685938992384 40.75066135549786, -73.80844870481424 40.74857844677448))",2.54545454545,529.628466483,0.0964187327824,3.76859504132,0.0,0.0,0,3,1,0,0.0
563,BP-74,"POLYGON ((-73.93682633201044 40.60898674525065, -73.9399862557863 40.60898843859335, -73.94156439250985 40.61107484482309, -73.93998250584193 40.61315962304347, -73.93682238461913 40.61315792959567, -73.93524434686016 40.61107145803224, -73.93682633201044 40.60898674525065))",0.404494382022,108.348033708,0.10393258427,3.4606741573,0.0,0.0,0,2,0,0,0.0
564,BN-32,"POLYGON ((-73.94932989491113 40.78835206581281, -73.94616145746817 40.78835062926232, -73.9445789748401 40.78626433275495, -73.94616483019739 40.78417953791093, -73.94933306915289 40.78418097437235, -73.95091565034863 40.7862672057665, -73.94932989491113 40.78835206581281))",120.345205479,7865.99748858,867.594520548,892.769863014,245.0,1.0,0,42,4,0,0.0
565,CT-43,"POLYGON ((-73.79264198574117 40.74020881647959, -73.79423149662152 40.73812610087027, -73.79739753711698 40.73813171427406, -73.79897426559558 40.74022004363649, -73.79738485302205 40.74230282358758, -73.79421861431547 40.74229720983564, -73.79264198574117 40.74020881647959))",0.744927536232,161.876570048,0.553623188406,2.14492753623,0.0,0.0,0,3,0,0,0.0
566,CT-16,"MULTIPOLYGON (((-73.7931435371807 40.85187037193838, -73.7931289402411 40.85184807294758, -73.79301964367799 40.85187457202337, -73.79304445882445 40.85184211297995, -73.79318284103587 40.85180857217303, -73.79314295302844 40.85171327889237, -73.79316278688211 40.8516873354021, -73.79322026148419 40.85182843751179, -73.79315339585729 40.85184440496362, -73.79325258087971 40.85191635302481, -73.7932378673158 40.85193117489857, -73.7931435371807 40.85187037193838)), ((-73.79271001796732 40.85227956970484, -73.79340960313023 40.85210987760798, -73.79338376749413 40.8520328364127, -73.79340987643656 40.85202188363859, -73.7935076287159 40.85226404385873, -73.79347862931972 40.85227279067325, -73.79342400714701 40.8521363022793, -73.79268239147913 40.85231570551705, -73.79271001796732 40.85227956970484)), ((-73.79248669887757 40.85277017420051, -73.79243520706316 40.85263902395259, -73.7924505282796 40.85261898383328, -73.79250954084343 40.8527615525356, -73.79283083858434 40.85268046058291, -73.79276455922053 40.85250833912172, -73.79281511971158 40.85249481897201, -73.79290086654916 40.85269543635977, -73.79283890231591 40.85270769879113, -73.79229887111897 40.85283833281116, -73.79229089419562 40.85282778418875, -73.79230344671552 40.85281136562912, -73.79248669887757 40.85277017420051)), ((-73.79780523007602 40.85194959733807, -73.79784805278597 40.85179999280287, -73.79863389557448 40.85283903015541, -73.79835705130633 40.85320119733377, -73.79830746331426 40.85317932077118, -73.79818632858871 40.85311989247018, -73.79806903174867 40.85305618080734, -73.79795583327669 40.85298832942888, -73.79780523007602 40.85194959733807)), ((-73.79269934368344 40.85336790963091, -73.79297928256735 40.85330294481091, -73.79284710186686 40.85295292876938, -73.79287610045948 40.85294418121199, -73.793039911498 40.85337124887848, -73.79301381684027 40.85337780268141, -73.79299948117968 40.85332937992772, -73.79271960938195 40.85339470831833, -73.79269934368344 40.85336790963091)))",0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0.0
567,BC-43,"POLYGON ((-73.99844189934439 40.73622435770294, -74.00160785772401 40.73622435701898, -74.00319093722978 40.73830988471518, -74.00160795838247 40.74039547843711, -73.99844180180092 40.74039547912111, -73.99685882139593 40.73830988608314, -73.99844189934439 40.73622435770294))",7.26575342466,813.575525114,1877.77534247,1863.2109589,23.0,0.0,0,50,17,0,0.0
568,CN-18,"POLYGON ((-73.82244800319697 40.84245049302184, -73.82561901135556 40.84245533056111, -73.82719909773964 40.84454323875085, -73.82560807696578 40.84662637455699, -73.82243686997329 40.84662153671786, -73.82085688369976 40.8445335633741, -73.82244800319697 40.84245049302184))",0.119777158774,18.9689415042,0.311977715877,4.27298050139,0.0,0.0,0,2,0,0,0.0
569,BE-54,"POLYGON ((-73.99369710402915 40.69242727914643, -73.99211491779946 40.69451275495219, -73.98895093923179 40.69451249468461, -73.98736934571178 40.69242675862751, -73.9889516304289 40.69034134785255, -73.99211541106726 40.69034160810401, -73.99369710402915 40.69242727914643))",6.00821917808,536.123652968,733.421917808,547.550684932,53.0,1.0,0,41,16,0,0.0
570,CE-32,"POLYGON ((-73.86973490721503 40.78463359012108, -73.86943751761913 40.78363839947763, -73.86871414229032 40.78371808619639, -73.86871058976561 40.78373350055253, -73.86870358756654 40.7837482166909, -73.86869334743827 40.78376179360611, -73.86868017702598 40.78377382191909, -73.86866447154777 40.78378394097781, -73.86864670430127 40.78379184695082, -73.86862740650798 40.78379730090924, -73.86860716017932 40.78380014142532, -73.86858657206061 40.78380028094128, -73.86856626294832 40.7837977156623, -73.86854684044563 40.78379252372497, -73.86852888949252 40.78378486068327, -73.86851294986404 40.78377495588156, -73.86849949840789 40.7837631079309, -73.86848920769955 40.7837500875295, -73.86848193429981 40.78373593953941, -73.86847788355368 40.78372106491926, -73.86847717191245 40.7837058852374, -73.8684798186671 40.78369082915528, -73.86848574715131 40.78367632342299, -73.86849479306316 40.78366277848193, -73.86850669737842 40.78365057764987, -73.86852112414124 40.78364006723599, -73.86853766404434 40.78363154303789, -73.86855585102086 40.78362524765861, -73.86857516937324 40.78362135970942, -73.86859507155633 40.783619987526, -73.86861499357443 40.78362117098794, -73.8686343739453 40.78362487703686, -73.86865135986714 40.78363046780673, -73.86866699614487 40.78363799671832, -73.86868090403517 40.78364728053865, -73.86869274515576 40.78365809465763, -73.86870223332885 40.78367017490269, -73.8687091357408 40.78368323014676, -73.86871328597763 40.78369694052248, -73.86942344799985 40.78359131517329, -73.86958191410449 40.7833986132683, -73.87012716848616 40.78411893294919, -73.86973490721503 40.78463359012108))",0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0.0
571,CK-23,"MULTIPOLYGON (((-73.83999860490756 40.81993494647454, -73.84014625754877 40.81981924819728, -73.84015936875176 40.81982013824668, -73.84152374013819 40.8216229395423, -73.84044234039855 40.82303986750141, -73.8404176540041 40.82299802923735, -73.8401278562251 40.82242142747865, -73.84011253775105 40.82229940595097, -73.84001753013496 40.82219024194866, -73.84002656098353 40.82206773279643, -73.83995959562844 40.82199985943072, -73.83998726030504 40.82192193275313, -73.83992345110943 40.8217395384736, -73.83982926197389 40.82157150181342, -73.83983703167723 40.82143133125399, -73.83990886703485 40.82115479905875, -73.83985813781796 40.82100998173264, -73.83988142988117 40.82089686745373, -73.83998460090486 40.82079477627579, -73.83999403360411 40.82068256124441, -73.84005150970225 40.82061444539811, -73.84005351008163 40.82051207959785, -73.84010069193381 40.82032276136618, -73.84006060067752 40.82023007156404, -73.83996730535419 40.82017908200743, -73.83999860490756 40.81993494647454)), ((-73.83677383066787 40.81953077513832, -73.83878272722001 40.81953360141674, -73.8386834773904 40.81959138056434, -73.83880789873696 40.81974193500187, -73.83906398906869 40.81980243246408, -73.83905466456335 40.81998400122625, -73.83899693008722 40.820164592895, -73.83899820916868 40.82040511852536, -73.83899977732139 40.82069960687292, -73.8389531467089 40.82113240286508, -73.83893197204405 40.82132893390369, -73.8389604987931 40.82152409536017, -73.83901168161286 40.82195017059232, -73.83891701674386 40.82203972253459, -73.83888231706992 40.82214049014976, -73.83891082725796 40.82221526136514, -73.83899462706717 40.82223497592899, -73.83907059474727 40.82225284969064, -73.83906223092637 40.82232134065833, -73.83903519207567 40.82233703010493, -73.83901290004921 40.82238043447804, -73.83906086559725 40.82240162079932, -73.83905358725048 40.82250504177294, -73.83905338391188 40.82258911282622, -73.83904904499809 40.82268874860618, -73.83912263070953 40.82276980960828, -73.83921255048089 40.82287580379692, -73.83925243478969 40.82288356495926, -73.83945427473498 40.82292284669208, -73.83949913731927 40.8230163222341, -73.83952777741533 40.82303815863166, -73.83952358067174 40.82307863284675, -73.83946189453641 40.823162618312, -73.83949864914652 40.82321871732775, -73.83944934923133 40.82326535479009, -73.83958012531465 40.8234274534088, -73.83963278900018 40.82368597026704, -73.83963044398094 40.823705859104, -73.83676359925494 40.82370183646075, -73.83518370765599 40.8216140517933, -73.83677383066787 40.81953077513832)))",0.418181818182,36.1718181818,0.392727272727,1.29090909091,0.0,0.0,0,0,0,0,0.0
572,CM-21,"POLYGON ((-73.82724242676235 40.82785903893007, -73.83041274010124 40.82786374468633, -73.83199263105436 40.82995159237861, -73.83040210862924 40.83203479947783, -73.82723159654358 40.83203009342986, -73.82565180629985 40.82994218057537, -73.82724242676235 40.82785903893007))",1.00276243094,426.417311234,0.756906077348,3.40607734807,0.0,0.0,0,11,0,0,0.0
573,CG-13,"POLYGON ((-73.85570289442367 40.86126662491547, -73.85887480125732 40.861270548211, -73.86045637931723 40.8633579939921, -73.85886594963475 40.86544158081487, -73.85569384385418 40.86543765727619, -73.8541123658287 40.86335014715679, -73.85570289442367 40.86126662491547))",4.20273972603,914.188538813,0.758904109589,3.68767123288,0.0,1.0,0,2,0,0,0.0
574,BC-71,"POLYGON ((-73.99844462561198 40.61943205575624, -74.00160504439458 40.61943205507348, -74.00318535375185 40.62151761251398, -74.00160514470109 40.6236032360199, -73.99844452840958 40.62360323670271, -73.99686431780657 40.62151761387955, -73.99844462561198 40.61943205575624))",9.80547945205,2842.2030137,0.490410958904,6.47397260274,5.0,0.0,0,6,0,0,0.0
575,BT-60,"POLYGON ((-73.91779488501496 40.66737116118662, -73.92095757396228 40.66737337769202, -73.9225364968429 40.66946003191578, -73.92095263069194 40.67154453476295, -73.917789743952 40.67154231812002, -73.91621092028365 40.66945559876684, -73.91779488501496 40.66737116118662))",1.63561643836,290.254657534,8.04383561644,18.8547945205,22.0,0.0,0,9,0,0,0.0
576,BQ-46,"POLYGON ((-73.93196955504899 40.72369089123266, -73.93513491715025 40.72369271799887, -73.93671561827104 40.7257791631526, -73.93513085709485 40.72786384548881, -73.93196529686641 40.72786201860927, -73.93038469506878 40.72577550950631, -73.93196955504899 40.72369089123266))",0.42817679558,50.0571362799,1.32872928177,5.6546961326,0.0,0.0,0,1,1,0,0.0
577,BE-64,"POLYGON ((-73.98895853764667 40.64862976337695, -73.99212034035324 40.64863002346697, -73.99370104459577 40.65071570483096, -73.992119847702 40.65280119113432, -73.98895784731356 40.65280093102815, -73.98737724238885 40.65071518463485, -73.98895853764667 40.64862976337695))",0.416666666667,357.223611111,0.25,0.583333333333,0.0,0.0,0,1,0,0,0.0
578,BZ-44,"POLYGON ((-73.88921984806963 40.73408552183353, -73.89238570331885 40.73408852385391, -73.89396531138117 40.73617555216355, -73.89237896644232 40.73825964286606, -73.88921291300446 40.73825664065949, -73.88763340358327 40.7361695479374, -73.88921984806963 40.73408552183353))",3.19452054795,682.856940639,0.443835616438,15.3068493151,0.0,0.0,0,3,2,0,0.0
579,BN-19,"POLYGON ((-73.94612095173217 40.83840350594797, -73.9490108338197 40.838404819712, -73.94900459739968 40.83842558889449, -73.94892891191263 40.83864342623308, -73.9488396197943 40.83887563566022, -73.94875763554742 40.83902023743983, -73.94865775072896 40.83930134510543, -73.94856054528877 40.83956488433872, -73.94849640244512 40.83966759301182, -73.94842860838421 40.83986085453318, -73.94833417959735 40.83999733607772, -73.9482744989207 40.84006354061744, -73.94823352621442 40.84011759596238, -73.94807484215703 40.84046625959207, -73.94796700975537 40.84065410793012, -73.94786003434005 40.84089601315901, -73.94776196065095 40.84112575664766, -73.94770934830299 40.84126360732292, -73.94760600375263 40.84140954748057, -73.94755609842639 40.84152866725056, -73.94748897001806 40.84169746386561, -73.94738322201989 40.84194082526676, -73.94727430434412 40.84205178291528, -73.94721047574187 40.84210112685555, -73.94716788281986 40.84215909910787, -73.94713367915925 40.8422586239386, -73.9471205326826 40.84228559668401, -73.94710715245728 40.84230678725482, -73.94696012381377 40.84253957012594, -73.94694897509832 40.84257494570157, -73.94611757350278 40.84257456032059, -73.94453380240498 40.84048828164931, -73.94612095173217 40.83840350594797))",1.51232876712,434.844063927,1.4602739726,8.15342465753,0.0,0.0,0,19,0,0,0.0
580,CP-61,"POLYGON ((-73.81343797285248 40.66307808719282, -73.81660045348801 40.663083172678, -73.81817600824384 40.66517125877076, -73.81658898452513 40.66725432425512, -73.8134263061238 40.6672492384544, -73.81185085009527 40.66516108748629, -73.81343797285248 40.66307808719282))",2.21428571429,754.334661172,0.802197802198,3.21153846154,0.0,0.0,0,0,1,0,0.0
581,BI-63,"MULTIPOLYGON (((-73.97074788630846 40.65279774120225, -73.97107327463431 40.65279782349882, -73.97108089537639 40.65280133985409, -73.97111641878142 40.65281775620536, -73.97118294107072 40.65284145649618, -73.97122739319548 40.65288135063472, -73.9712656544186 40.65293772357591, -73.97130019644666 40.65301213293677, -73.97120666326329 40.6530275354201, -73.97112746608578 40.65300005069042, -73.97104406269381 40.65297109520312, -73.97100348545786 40.6529362439673, -73.97096861839117 40.65288143869563, -73.97092549953541 40.65284565925749, -73.97086935541199 40.65283203913572, -73.97079892175758 40.65282764386039, -73.97074788630846 40.65279774120225)), ((-73.96998584895513 40.65279754486689, -73.97031506066715 40.6527976303062, -73.97033952163032 40.65282870418308, -73.97034836171237 40.65287256345498, -73.97032175113804 40.65294677542433, -73.9702641423801 40.6530041099869, -73.9701666788153 40.65303781992535, -73.97006921363851 40.65307490311826, -73.97000717988591 40.65312211728742, -73.96996728117156 40.65319632570677, -73.96995397257717 40.65324017742069, -73.96990522779073 40.65328402076668, -73.96981218183393 40.65334472096158, -73.96973242375906 40.65340205034042, -73.96962166584456 40.65344587722946, -73.96954191020753 40.65349983313873, -73.96946657750951 40.65356728441703, -73.96940010279334 40.65363811133999, -73.96934250039757 40.65367857785079, -73.96927723953903 40.65373155590894, -73.96998584895513 40.65279754486689)), ((-73.96998397229636 40.65696871049271, -73.96950032248758 40.65633022921902, -73.96961592296277 40.65633025981418, -73.96968238326811 40.65629654128559, -73.96974884434118 40.65626619695558, -73.96984631622634 40.65622236557418, -73.96990391594713 40.65619201973154, -73.96996150768437 40.65618191387654, -73.97001908491048 40.65619879648152, -73.97006336751649 40.65623254318096, -73.97010762782126 40.65631352106962, -73.97012973351842 40.65641135897054, -73.97023130387456 40.65646520919857, -73.97023159232276 40.65646536236109, -73.9704220597995 40.65648565241622, -73.97056823745569 40.65649581082263, -73.9706701323406 40.6564688483587, -73.97067899091542 40.65647222485409, -73.97081188409869 40.65646551108094, -73.97085952604598 40.65645452965038, -73.97095807968006 40.656431812022, -73.97105999451728 40.65636099314346, -73.97110312674265 40.65629215496663, -73.97132270867637 40.65614875757578, -73.97143219893884 40.65610469731374, -73.97154296727375 40.65604400021288, -73.97160942175931 40.65602377571562, -73.97169361530312 40.65595295189715, -73.97174681312418 40.65585513281408, -73.97177343041017 40.65576405295805, -73.97177789547989 40.65567971523551, -73.97176021816973 40.65558187783041, -73.97173367812546 40.65549078581785, -73.97169384575965 40.65540981053791, -73.97164515501791 40.65532545972314, -73.9715654517166 40.65525796970938, -73.97148575197971 40.65517698449231, -73.97140163005695 40.65508250387188, -73.97135736899732 40.65500152827075, -73.9713485381115 40.65493405483065, -73.97137072216545 40.65484972242869, -73.97137239118818 40.65484549041382, -73.97139732825656 40.65478225780632, -73.97143279845243 40.65470467446762, -73.9714018180569 40.65464394310049, -73.97138578019906 40.65463477635028, -73.9713486757511 40.6546135680406, -73.97133984057747 40.65455621550746, -73.97134430466551 40.65447525112671, -73.97137977304753 40.65440441537604, -73.97140196845508 40.65429309446756, -73.97140200171629 40.65421550231758, -73.97140203353098 40.65414128440435, -73.97137550178601 40.65403332470906, -73.97132238463112 40.653945599305, -73.97126482382129 40.65389160793976, -73.97122940332753 40.65385448967295, -73.97122056808379 40.6538005113634, -73.97122502062545 40.6537465354775, -73.97124719544613 40.65368581644758, -73.97128264372057 40.65365546436658, -73.97132251514373 40.65364198006459, -73.97133465552955 40.65364301058106, -73.97140224466337 40.653648746591, -73.97147755674642 40.65362515012895, -73.97154965164938 40.6535762077652, -73.97156619795896 40.65350709806192, -73.97156622527712 40.65344300105459, -73.97156183394048 40.65334854021505, -73.97156629716771 40.65327432248954, -73.97153090156377 40.65317648154103, -73.97147779472297 40.65306851437583, -73.97142025766657 40.65296054698447, -73.97134500019246 40.65285594848718, -73.97129286828115 40.65279787851777, -73.97314784904732 40.65279832655155, -73.97472805909544 40.65488426764142, -73.97314617009511 40.65696949222589, -73.96998397229636 40.65696871049271)))",0.945205479452,352.053196347,5.77808219178,13.5917808219,0.0,0.0,0,3,1,0,0.0
582,CS-11,"MULTIPOLYGON (((-73.79858337233588 40.8695231460292, -73.79971501962363 40.86952511574319, -73.79857728268667 40.87119632085209, -73.79780377230449 40.87225613235865, -73.79756048334366 40.87235882908087, -73.79699085682337 40.87160587784742, -73.79858337233588 40.8695231460292)), ((-73.80137235395539 40.87146104283597, -73.80250612388677 40.87052051824467, -73.80259840318497 40.87064248169993, -73.80317726470639 40.8716831554366, -73.80269939823458 40.87221469134338, -73.80283505786174 40.87227162963551, -73.8017432332247 40.87369966142307, -73.7998573061317 40.8736964060216, -73.799877139011 40.87348466744811, -73.80027274337299 40.872820952143, -73.80087270517147 40.87159011981877, -73.80137235395539 40.87146104283597)))",0.363636363636,28.9174242424,0.227272727273,0.772727272727,0.0,0.0,0,0,0,0,0.0
583,CV-71,"POLYGON ((-73.78511004835397 40.62131681531743, -73.78827054736654 40.62132267964458, -73.78939032190847 40.62280878287446, -73.78925824327654 40.62288605343502, -73.78919528448054 40.62299092275366, -73.78918594290992 40.62300669809179, -73.78911343208287 40.62312915867055, -73.78896262759048 40.6232863572555, -73.78880577112483 40.62337673654204, -73.78843028242501 40.62363939050837, -73.78822856196246 40.62376512830787, -73.78621280959496 40.62549006408065, -73.7850966185387 40.62548798305664, -73.78352303465071 40.62339943482759, -73.78511004835397 40.62131681531743))",0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
